Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Not Recognized (min),Temperature (°C),Weather Condition,Camera Field
2024-06-24,00:15,Cow_15,9,0,7,0,36.2,Rainy,Field B
2024-06-24,00:15,Cow_16,14,0,7,0,36.2,Rainy,Field A
2024-06-24,00:15,Cow_17,0,0,0,15,36.2,Rainy,Field A
2024-06-24,00:15,Cow_18,0,10,6,0,36.2,Rainy,Field B
2024-06-24,00:15,Cow_19,3,5,7,0,36.2,Rainy,Field C
2024-06-24,00:15,Cow_20,13,0,5,0,36.2,Rainy,Field C
2024-06-24,00:15,Cow_21,0,10,9,0,36.2,Rainy,Field B
2024-06-24,00:15,Cow_22,7,5,3,0,36.2,Rainy,Field A
2024-06-24,00:15,Cow_23,2,5,8,0,36.2,Rainy,Field C
2024-06-24,00:15,Cow_24,10,2,3,0,36.2,Rainy,Field A
2024-06-24,00:15,Cow_25,1,10,4,0,36.2,Rainy,Field B
2024-06-24,00:15,Cow_26,6,7,2,0,36.2,Rainy,Field A
2024-06-24,00:15,Cow_27,10,0,9,0,36.2,Rainy,Field B
2024-06-24,00:15,Cow_28,0,8,8,0,36.2,Rainy,Field B
2024-06-24,00:15,Cow_29,8,10,0,0,36.2,Rainy,Field A
2024-06-24,00:15,Cow_30,7,5,3,0,36.2,Rainy,Field B
2024-06-24,00:15,Cow_31,8,3,4,0,36.2,Rainy,Field B
2024-06-24,00:15,Cow_32,6,3,6,0,36.2,Rainy,Field C
2024-06-24,00:15,Cow_33,11,7,0,0,36.2,Rainy,Field A
2024-06-24,00:15,Cow_34,8,0,8,0,36.2,Rainy,Field B
2024-06-24,00:15,Cow_35,12,8,0,0,36.2,Rainy,Field A
2024-06-24,00:15,Cow_36,6,3,6,0,36.2,Rainy,Field B
2024-06-24,00:15,Cow_37,1,9,5,0,36.2,Rainy,Field B
2024-06-24,00:15,Cow_38,6,1,8,0,36.2,Rainy,Field B
2024-06-24,00:15,Cow_39,9,3,3,0,36.2,Rainy,Field A
2024-06-24,00:15,Cow_40,6,12,0,0,36.2,Rainy,Field C
2024-06-24,00:15,Cow_41,4,7,4,0,36.2,Rainy,Field C
2024-06-24,00:15,Cow_42,14,3,0,0,36.2,Rainy,Field B
2024-06-24,00:15,Cow_43,9,0,9,0,36.2,Rainy,Field C
2024-06-24,00:15,Cow_44,11,0,9,0,36.2,Rainy,Field A
2024-06-24,00:15,Cow_45,5,3,7,0,36.2,Rainy,Field C
2024-06-24,00:15,Cow_46,13,5,0,0,36.2,Rainy,Field A
2024-06-24,00:15,Cow_47,1,8,6,0,36.2,Rainy,Field B
2024-06-24,00:15,Cow_48,2,5,8,0,36.2,Rainy,Field A
2024-06-24,00:15,Cow_49,8,0,7,0,36.2,Rainy,Field C
2024-06-24,00:30,Cow_1,6,5,4,0,27.9,Clear,Field C
2024-06-24,00:30,Cow_2,1,6,8,0,27.9,Clear,Field B
2024-06-24,00:30,Cow_3,9,7,0,0,27.9,Clear,Field C
2024-06-24,00:30,Cow_4,11,3,1,0,27.9,Clear,Field B
2024-06-24,00:30,Cow_5,7,8,0,0,27.9,Clear,Field B
2024-06-24,00:30,Cow_6,0,0,0,15,27.9,Clear,Field B
2024-06-24,00:30,Cow_7,7,0,8,0,27.9,Clear,Field B
2024-06-24,00:30,Cow_8,8,0,7,0,27.9,Clear,Field C
2024-06-24,00:30,Cow_9,11,0,6,0,27.9,Clear,Field A
2024-06-24,00:30,Cow_10,0,9,8,0,27.9,Clear,Field B
2024-06-24,00:30,Cow_11,9,3,3,0,27.9,Clear,Field A
2024-06-24,00:30,Cow_12,9,4,2,0,27.9,Clear,Field C
2024-06-24,00:30,Cow_13,8,3,4,0,27.9,Clear,Field C
2024-06-24,00:30,Cow_14,5,9,1,0,27.9,Clear,Field B
2024-06-24,00:30,Cow_15,5,7,3,0,27.9,Clear,Field B
2024-06-24,00:30,Cow_16,13,0,4,0,27.9,Clear,Field C
2024-06-24,00:30,Cow_17,9,1,5,0,27.9,Clear,Field C
2024-06-24,00:30,Cow_18,9,9,0,0,27.9,Clear,Field A
2024-06-24,00:30,Cow_19,2,10,3,0,27.9,Clear,Field B
2024-06-24,00:30,Cow_20,6,3,6,0,27.9,Clear,Field B
2024-06-24,00:30,Cow_21,7,7,1,0,27.9,Clear,Field B
2024-06-24,00:30,Cow_22,6,3,6,0,27.9,Clear,Field C
2024-06-24,00:30,Cow_23,11,0,7,0,27.9,Clear,Field A
2024-06-24,00:30,Cow_24,7,5,3,0,27.9,Clear,Field A
2024-06-24,00:30,Cow_25,14,4,0,0,27.9,Clear,Field A
2024-06-24,00:30,Cow_26,4,4,7,0,27.9,Clear,Field A
2024-06-24,00:30,Cow_27,0,7,8,0,27.9,Clear,Field C
2024-06-24,00:30,Cow_28,5,3,7,0,27.9,Clear,Field B
2024-06-24,00:30,Cow_29,5,5,5,0,27.9,Clear,Field B
2024-06-24,00:30,Cow_30,12,0,4,0,27.9,Clear,Field C
2024-06-24,00:30,Cow_31,7,3,5,0,27.9,Clear,Field A
2024-06-24,00:30,Cow_32,0,0,0,15,27.9,Clear,Field A
2024-06-24,00:30,Cow_33,3,8,4,0,27.9,Clear,Field B
2024-06-24,00:30,Cow_34,5,3,7,0,27.9,Clear,Field B
2024-06-24,00:30,Cow_35,12,0,4,0,27.9,Clear,Field A
2024-06-24,00:30,Cow_36,12,8,0,0,27.9,Clear,Field B
2024-06-24,00:30,Cow_37,7,5,3,0,27.9,Clear,Field B
2024-06-24,00:30,Cow_38,13,10,0,0,27.9,Clear,Field A
2024-06-24,00:30,Cow_39,1,8,6,0,27.9,Clear,Field C
2024-06-24,00:30,Cow_40,11,1,3,0,27.9,Clear,Field C
2024-06-24,00:30,Cow_41,13,0,6,0,27.9,Clear,Field A
2024-06-24,00:30,Cow_42,14,0,3,0,27.9,Clear,Field A
2024-06-24,00:30,Cow_43,12,0,3,0,27.9,Clear,Field B
2024-06-24,00:30,Cow_44,0,0,0,15,27.9,Clear,Field A
2024-06-24,00:30,Cow_45,11,6,0,0,27.9,Clear,Field A
2024-06-24,00:30,Cow_46,5,3,7,0,27.9,Clear,Field C
2024-06-24,00:30,Cow_47,0,10,8,0,27.9,Clear,Field A
2024-06-24,00:30,Cow_48,13,0,3,0,27.9,Clear,Field C
2024-06-24,00:30,Cow_49,3,7,5,0,27.9,Clear,Field C
2024-06-24,00:45,Cow_1,0,10,8,0,27.9,Sunny,Field C
2024-06-24,00:45,Cow_2,7,6,2,0,27.9,Sunny,Field A
2024-06-24,00:45,Cow_3,6,10,0,0,27.9,Sunny,Field B
2024-06-24,00:45,Cow_4,8,1,6,0,27.9,Sunny,Field A
2024-06-24,00:45,Cow_5,10,8,0,0,27.9,Sunny,Field C
2024-06-24,00:45,Cow_6,6,4,5,0,27.9,Sunny,Field C
2024-06-24,00:45,Cow_7,1,6,8,0,27.9,Sunny,Field A
2024-06-24,00:45,Cow_8,3,9,3,0,27.9,Sunny,Field B
2024-06-24,00:45,Cow_9,15,0,9,0,27.9,Sunny,Field C
2024-06-24,00:45,Cow_10,1,11,3,0,27.9,Sunny,Field C
2024-06-24,00:45,Cow_11,13,0,7,0,27.9,Sunny,Field B
2024-06-24,00:45,Cow_12,7,4,4,0,27.9,Sunny,Field A
2024-06-24,00:45,Cow_13,13,0,3,0,27.9,Sunny,Field A
2024-06-24,00:45,Cow_14,15,7,0,0,27.9,Sunny,Field B
2024-06-24,00:45,Cow_15,2,10,3,0,27.9,Sunny,Field B
2024-06-24,00:45,Cow_16,5,3,7,0,27.9,Sunny,Field C
2024-06-24,00:45,Cow_17,7,4,4,0,27.9,Sunny,Field A
2024-06-24,00:45,Cow_18,13,0,6,0,27.9,Sunny,Field B
2024-06-24,00:45,Cow_19,9,8,0,0,27.9,Sunny,Field B
2024-06-24,00:45,Cow_20,14,0,5,0,27.9,Sunny,Field C
2024-06-24,00:45,Cow_21,5,3,7,0,27.9,Sunny,Field B
2024-06-24,00:45,Cow_22,2,6,7,0,27.9,Sunny,Field C
2024-06-24,00:45,Cow_23,6,5,4,0,27.9,Sunny,Field A
2024-06-24,00:45,Cow_24,0,8,7,0,27.9,Sunny,Field A
2024-06-24,00:45,Cow_25,6,6,3,0,27.9,Sunny,Field B
2024-06-24,00:45,Cow_26,6,11,0,0,27.9,Sunny,Field C
2024-06-24,00:45,Cow_27,2,4,9,0,27.9,Sunny,Field C
2024-06-24,00:45,Cow_28,0,0,0,15,27.9,Sunny,Field A
2024-06-24,00:45,Cow_29,15,0,10,0,27.9,Sunny,Field C
2024-06-24,00:45,Cow_30,9,2,4,0,27.9,Sunny,Field C
2024-06-24,00:45,Cow_31,13,9,0,0,27.9,Sunny,Field C
2024-06-24,00:45,Cow_32,10,0,7,0,27.9,Sunny,Field A
2024-06-24,00:45,Cow_33,14,8,0,0,27.9,Sunny,Field C
2024-06-24,00:45,Cow_34,0,0,0,15,27.9,Sunny,Field C
2024-06-24,00:45,Cow_35,5,4,6,0,27.9,Sunny,Field B
2024-06-24,00:45,Cow_36,1,7,7,0,27.9,Sunny,Field A
2024-06-24,00:45,Cow_37,6,4,5,0,27.9,Sunny,Field A
2024-06-24,00:45,Cow_38,7,3,5,0,27.9,Sunny,Field C
2024-06-24,00:45,Cow_39,12,7,0,0,27.9,Sunny,Field A
2024-06-24,00:45,Cow_40,1,5,9,0,27.9,Sunny,Field C
2024-06-24,00:45,Cow_41,12,0,5,0,27.9,Sunny,Field C
2024-06-24,00:45,Cow_42,6,4,5,0,27.9,Sunny,Field A
2024-06-24,00:45,Cow_43,8,12,0,0,27.9,Sunny,Field B
2024-06-24,00:45,Cow_44,0,12,10,0,27.9,Sunny,Field C
2024-06-24,00:45,Cow_45,10,2,3,0,27.9,Sunny,Field A
2024-06-24,00:45,Cow_46,7,5,3,0,27.9,Sunny,Field C
2024-06-24,00:45,Cow_47,10,0,7,0,27.9,Sunny,Field A
2024-06-24,00:45,Cow_48,9,0,6,0,27.9,Sunny,Field A
2024-06-24,00:45,Cow_49,1,8,6,0,27.9,Sunny,Field C
2024-06-24,01:00,Cow_1,0,0,0,15,31.9,Cloudy,Field A
2024-06-24,01:00,Cow_2,0,9,7,0,31.9,Cloudy,Field B
2024-06-24,01:00,Cow_3,7,5,3,0,31.9,Cloudy,Field A
2024-06-24,01:00,Cow_4,3,5,7,0,31.9,Cloudy,Field B
2024-06-24,01:00,Cow_5,2,7,6,0,31.9,Cloudy,Field B
2024-06-24,01:00,Cow_6,1,9,5,0,31.9,Cloudy,Field B
2024-06-24,01:00,Cow_7,6,6,3,0,31.9,Cloudy,Field C
2024-06-24,01:00,Cow_8,14,0,5,0,31.9,Cloudy,Field B
2024-06-24,01:00,Cow_9,7,6,2,0,31.9,Cloudy,Field A
2024-06-24,01:00,Cow_10,9,4,2,0,31.9,Cloudy,Field B
2024-06-24,01:00,Cow_11,10,6,0,0,31.9,Cloudy,Field B
2024-06-24,01:00,Cow_12,6,2,7,0,31.9,Cloudy,Field C
2024-06-24,01:00,Cow_13,0,0,0,15,31.9,Cloudy,Field B
2024-06-24,01:00,Cow_14,14,11,0,0,31.9,Cloudy,Field B
2024-06-24,01:00,Cow_15,6,10,0,0,31.9,Cloudy,Field C
2024-06-24,01:00,Cow_16,5,6,4,0,31.9,Cloudy,Field A
2024-06-24,01:00,Cow_17,4,7,4,0,31.9,Cloudy,Field A
2024-06-24,01:00,Cow_18,12,0,3,0,31.9,Cloudy,Field C
2024-06-24,01:00,Cow_19,0,0,0,15,31.9,Cloudy,Field A
2024-06-24,01:00,Cow_20,14,0,5,0,31.9,Cloudy,Field C
2024-06-24,01:00,Cow_21,5,7,3,0,31.9,Cloudy,Field B
2024-06-24,01:00,Cow_22,6,6,3,0,31.9,Cloudy,Field B
2024-06-24,01:00,Cow_23,11,5,0,0,31.9,Cloudy,Field C
2024-06-24,01:00,Cow_24,4,6,5,0,31.9,Cloudy,Field B
2024-06-24,01:00,Cow_25,5,5,5,0,31.9,Cloudy,Field C
2024-06-24,01:00,Cow_26,0,7,9,0,31.9,Cloudy,Field C
2024-06-24,01:00,Cow_27,3,9,3,0,31.9,Cloudy,Field A
2024-06-24,01:00,Cow_28,10,7,0,0,31.9,Cloudy,Field B
2024-06-24,01:00,Cow_29,1,6,8,0,31.9,Cloudy,Field C
2024-06-24,01:00,Cow_30,7,10,0,0,31.9,Cloudy,Field B
2024-06-24,01:00,Cow_31,7,3,5,0,31.9,Cloudy,Field A
2024-06-24,01:00,Cow_32,10,0,7,0,31.9,Cloudy,Field C
2024-06-24,01:00,Cow_33,10,1,4,0,31.9,Cloudy,Field B
2024-06-24,01:00,Cow_34,2,6,7,0,31.9,Cloudy,Field B
2024-06-24,01:00,Cow_35,0,10,9,0,31.9,Cloudy,Field A
2024-06-24,01:00,Cow_36,5,3,7,0,31.9,Cloudy,Field A
2024-06-24,01:00,Cow_37,14,10,0,0,31.9,Cloudy,Field A
2024-06-24,01:00,Cow_38,9,0,8,0,31.9,Cloudy,Field A
2024-06-24,01:00,Cow_39,14,0,5,0,31.9,Cloudy,Field C
2024-06-24,01:00,Cow_40,9,0,7,0,31.9,Cloudy,Field A
2024-06-24,01:00,Cow_41,6,6,3,0,31.9,Cloudy,Field C
2024-06-24,01:00,Cow_42,2,4,9,0,31.9,Cloudy,Field B
2024-06-24,01:00,Cow_43,0,0,0,15,31.9,Cloudy,Field A
2024-06-24,01:00,Cow_44,8,0,7,0,31.9,Cloudy,Field B
2024-06-24,01:00,Cow_45,9,0,6,0,31.9,Cloudy,Field C
2024-06-24,01:00,Cow_46,5,8,2,0,31.9,Cloudy,Field C
2024-06-24,01:00,Cow_47,13,10,0,0,31.9,Cloudy,Field A
2024-06-24,01:00,Cow_48,7,5,3,0,31.9,Cloudy,Field C
2024-06-24,01:00,Cow_49,0,10,6,0,31.9,Cloudy,Field A
2024-06-24,01:15,Cow_1,13,8,0,0,28.5,Clear,Field A
2024-06-24,01:15,Cow_2,12,10,0,0,28.5,Clear,Field C
2024-06-24,01:15,Cow_3,2,5,8,0,28.5,Clear,Field B
2024-06-24,01:15,Cow_4,0,0,0,15,28.5,Clear,Field A
2024-06-24,01:15,Cow_5,7,4,4,0,28.5,Clear,Field B
2024-06-24,01:15,Cow_6,11,1,3,0,28.5,Clear,Field C
2024-06-24,01:15,Cow_7,0,0,0,15,28.5,Clear,Field A
2024-06-24,01:15,Cow_8,7,3,5,0,28.5,Clear,Field C
2024-06-24,01:15,Cow_9,11,0,7,0,28.5,Clear,Field C
2024-06-24,01:15,Cow_10,7,9,0,0,28.5,Clear,Field B
2024-06-24,01:15,Cow_11,1,7,7,0,28.5,Clear,Field B
2024-06-24,01:15,Cow_12,6,7,2,0,28.5,Clear,Field A
2024-06-24,01:15,Cow_13,0,10,8,0,28.5,Clear,Field A
2024-06-24,01:15,Cow_14,7,2,6,0,28.5,Clear,Field B
2024-06-24,01:15,Cow_15,7,1,7,0,28.5,Clear,Field C
2024-06-24,01:15,Cow_16,8,10,0,0,28.5,Clear,Field C
2024-06-24,01:15,Cow_17,7,4,4,0,28.5,Clear,Field C
2024-06-24,01:15,Cow_18,11,7,0,0,28.5,Clear,Field A
2024-06-24,01:15,Cow_19,5,5,5,0,28.5,Clear,Field C
2024-06-24,01:15,Cow_20,0,8,8,0,28.5,Clear,Field A
2024-06-24,01:15,Cow_21,15,0,8,0,28.5,Clear,Field A
2024-06-24,01:15,Cow_22,0,0,0,15,28.5,Clear,Field B
2024-06-24,01:15,Cow_23,7,3,5,0,28.5,Clear,Field C
2024-06-24,01:15,Cow_24,5,4,6,0,28.5,Clear,Field C
2024-06-24,01:15,Cow_25,9,4,2,0,28.5,Clear,Field A
2024-06-24,01:15,Cow_26,2,8,5,0,28.5,Clear,Field B
2024-06-24,01:15,Cow_27,9,8,0,0,28.5,Clear,Field B
2024-06-24,01:15,Cow_28,11,10,0,0,28.5,Clear,Field C
2024-06-24,01:15,Cow_29,1,12,2,0,28.5,Clear,Field B
2024-06-24,01:15,Cow_30,0,8,9,0,28.5,Clear,Field C
2024-06-24,01:15,Cow_31,6,6,3,0,28.5,Clear,Field A
2024-06-24,01:15,Cow_32,8,3,4,0,28.5,Clear,Field B
2024-06-24,01:15,Cow_33,12,9,0,0,28.5,Clear,Field A
2024-06-24,01:15,Cow_34,1,9,5,0,28.5,Clear,Field A
2024-06-24,01:15,Cow_35,12,0,8,0,28.5,Clear,Field C
2024-06-24,01:15,Cow_36,6,4,5,0,28.5,Clear,Field C
2024-06-24,01:15,Cow_37,0,0,0,15,28.5,Clear,Field C
2024-06-24,01:15,Cow_38,7,5,3,0,28.5,Clear,Field C
2024-06-24,01:15,Cow_39,7,9,0,0,28.5,Clear,Field A
2024-06-24,01:15,Cow_40,9,4,2,0,28.5,Clear,Field A
2024-06-24,01:15,Cow_41,7,6,2,0,28.5,Clear,Field B
2024-06-24,01:15,Cow_42,10,10,0,0,28.5,Clear,Field C
2024-06-24,01:15,Cow_43,14,0,2,0,28.5,Clear,Field A
2024-06-24,01:15,Cow_44,10,8,0,0,28.5,Clear,Field A
2024-06-24,01:15,Cow_45,0,0,0,15,28.5,Clear,Field C
2024-06-24,01:15,Cow_46,8,4,3,0,28.5,Clear,Field C
2024-06-24,01:15,Cow_47,0,9,9,0,28.5,Clear,Field A
2024-06-24,01:15,Cow_48,0,0,0,15,28.5,Clear,Field C
2024-06-24,01:15,Cow_49,4,6,5,0,28.5,Clear,Field A
2024-06-24,01:30,Cow_1,9,6,0,0,29.6,Rainy,Field B
2024-06-24,01:30,Cow_2,9,3,3,0,29.6,Rainy,Field A
2024-06-24,01:30,Cow_3,0,9,7,0,29.6,Rainy,Field C
2024-06-24,01:30,Cow_4,5,6,4,0,29.6,Rainy,Field B
2024-06-24,01:30,Cow_5,5,2,8,0,29.6,Rainy,Field B
2024-06-24,01:30,Cow_6,6,5,4,0,29.6,Rainy,Field C
2024-06-24,01:30,Cow_7,9,8,0,0,29.6,Rainy,Field C
2024-06-24,01:30,Cow_8,12,0,3,0,29.6,Rainy,Field B
2024-06-24,01:30,Cow_9,10,0,8,0,29.6,Rainy,Field A
2024-06-24,01:30,Cow_10,9,1,5,0,29.6,Rainy,Field B
2024-06-24,01:30,Cow_11,12,0,5,0,29.6,Rainy,Field B
2024-06-24,01:30,Cow_12,6,5,4,0,29.6,Rainy,Field B
2024-06-24,01:30,Cow_13,3,4,8,0,29.6,Rainy,Field A
2024-06-24,01:30,Cow_14,6,3,6,0,29.6,Rainy,Field A
2024-06-24,01:30,Cow_15,6,5,4,0,29.6,Rainy,Field C
2024-06-24,01:30,Cow_16,0,0,0,15,29.6,Rainy,Field C
2024-06-24,01:30,Cow_17,12,0,3,0,29.6,Rainy,Field B
2024-06-24,01:30,Cow_18,9,3,3,0,29.6,Rainy,Field C
2024-06-24,01:30,Cow_19,0,8,8,0,29.6,Rainy,Field B
2024-06-24,01:30,Cow_20,4,6,5,0,29.6,Rainy,Field C
2024-06-24,01:30,Cow_21,0,11,6,0,29.6,Rainy,Field B
2024-06-24,01:30,Cow_22,14,0,6,0,29.6,Rainy,Field A
2024-06-24,01:30,Cow_23,12,0,3,0,29.6,Rainy,Field C
2024-06-24,01:30,Cow_24,13,0,3,0,29.6,Rainy,Field B
2024-06-24,01:30,Cow_25,8,2,5,0,29.6,Rainy,Field A
2024-06-24,01:30,Cow_26,14,8,0,0,29.6,Rainy,Field C
2024-06-24,01:30,Cow_27,5,8,2,0,29.6,Rainy,Field A
2024-06-24,01:30,Cow_28,0,8,8,0,29.6,Rainy,Field B
2024-06-24,01:30,Cow_29,13,11,0,0,29.6,Rainy,Field A
2024-06-24,01:30,Cow_30,2,6,7,0,29.6,Rainy,Field C
2024-06-24,01:30,Cow_31,9,3,3,0,29.6,Rainy,Field A
2024-06-24,01:30,Cow_32,11,0,6,0,29.6,Rainy,Field C
2024-06-24,01:30,Cow_33,9,8,0,0,29.6,Rainy,Field A
2024-06-24,01:30,Cow_34,13,6,0,0,29.6,Rainy,Field B
2024-06-24,01:30,Cow_35,0,9,8,0,29.6,Rainy,Field A
2024-06-24,01:30,Cow_36,6,5,4,0,29.6,Rainy,Field B
2024-06-24,01:30,Cow_37,3,8,4,0,29.6,Rainy,Field A
2024-06-24,01:30,Cow_38,0,0,0,15,29.6,Rainy,Field A
2024-06-24,01:30,Cow_39,12,10,0,0,29.6,Rainy,Field C
2024-06-24,01:30,Cow_40,15,4,0,0,29.6,Rainy,Field C
2024-06-24,01:30,Cow_41,7,5,3,0,29.6,Rainy,Field A
2024-06-24,01:30,Cow_42,12,3,0,0,29.6,Rainy,Field B
2024-06-24,01:30,Cow_43,0,10,7,0,29.6,Rainy,Field C
2024-06-24,01:30,Cow_44,5,1,9,0,29.6,Rainy,Field A
2024-06-24,01:30,Cow_45,6,4,5,0,29.6,Rainy,Field A
2024-06-24,01:30,Cow_46,5,4,6,0,29.6,Rainy,Field C
2024-06-24,01:30,Cow_47,4,7,4,0,29.6,Rainy,Field B
2024-06-24,01:30,Cow_48,6,6,3,0,29.6,Rainy,Field A
2024-06-24,01:30,Cow_49,0,0,0,15,29.6,Rainy,Field A
2024-06-24,01:45,Cow_1,0,0,0,15,33.1,Clear,Field B
2024-06-24,01:45,Cow_2,14,0,8,0,33.1,Clear,Field A
2024-06-24,01:45,Cow_3,12,0,5,0,33.1,Clear,Field C
2024-06-24,01:45,Cow_4,14,0,5,0,33.1,Clear,Field B
2024-06-24,01:45,Cow_5,3,4,8,0,33.1,Clear,Field C
2024-06-24,01:45,Cow_6,10,0,8,0,33.1,Clear,Field C
2024-06-24,01:45,Cow_7,5,8,2,0,33.1,Clear,Field C
2024-06-24,01:45,Cow_8,2,7,6,0,33.1,Clear,Field B
2024-06-24,01:45,Cow_9,14,3,0,0,33.1,Clear,Field A
2024-06-24,01:45,Cow_10,10,3,2,0,33.1,Clear,Field A
2024-06-24,01:45,Cow_11,10,4,1,0,33.1,Clear,Field B
2024-06-24,01:45,Cow_12,6,6,3,0,33.1,Clear,Field C
2024-06-24,01:45,Cow_13,10,5,0,0,33.1,Clear,Field B
2024-06-24,01:45,Cow_14,11,0,7,0,33.1,Clear,Field B
2024-06-24,01:45,Cow_15,0,8,7,0,33.1,Clear,Field A
2024-06-24,01:45,Cow_16,9,2,4,0,33.1,Clear,Field B
2024-06-24,01:45,Cow_17,0,0,0,15,33.1,Clear,Field A
2024-06-24,01:45,Cow_18,6,6,3,0,33.1,Clear,Field B
2024-06-24,01:45,Cow_19,9,0,8,0,33.1,Clear,Field B
2024-06-24,01:45,Cow_20,7,4,4,0,33.1,Clear,Field C
2024-06-24,01:45,Cow_21,14,3,0,0,33.1,Clear,Field B
2024-06-24,01:45,Cow_22,6,9,0,0,33.1,Clear,Field A
2024-06-24,01:45,Cow_23,0,0,0,15,33.1,Clear,Field A
2024-06-24,01:45,Cow_24,2,7,6,0,33.1,Clear,Field A
2024-06-24,01:45,Cow_25,11,9,0,0,33.1,Clear,Field C
