Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Not Recognized (min),Temperature (°C),Weather Condition,Camera Field
2023-07-03,00:00,Cow_37,10,0,6,0,31.2,Clear,Field A
2023-07-03,00:00,Cow_38,7,5,3,0,31.2,Clear,Field C
2023-07-03,00:00,Cow_39,6,6,3,0,31.2,Clear,Field B
2023-07-03,00:00,Cow_40,7,4,4,0,31.2,Clear,Field B
2023-07-03,00:00,Cow_41,5,10,0,0,31.2,Clear,Field C
2023-07-03,00:00,Cow_42,10,1,4,0,31.2,Clear,Field B
2023-07-03,00:00,Cow_43,0,7,9,0,31.2,Clear,Field B
2023-07-03,00:00,Cow_44,7,4,4,0,31.2,Clear,Field B
2023-07-03,00:00,Cow_45,9,8,0,0,31.2,Clear,Field B
2023-07-03,00:00,Cow_46,7,5,3,0,31.2,Clear,Field B
2023-07-03,00:00,Cow_47,14,11,0,0,31.2,Clear,Field A
2023-07-03,00:00,Cow_48,7,6,2,0,31.2,Clear,Field B
2023-07-03,00:00,Cow_49,14,0,8,0,31.2,Clear,Field B
2023-07-03,00:15,Cow_1,8,7,0,0,32.8,Cloudy,Field B
2023-07-03,00:15,Cow_2,9,3,3,0,32.8,Cloudy,Field B
2023-07-03,00:15,Cow_3,0,0,0,15,32.8,Cloudy,Field A
2023-07-03,00:15,Cow_4,6,4,5,0,32.8,Cloudy,Field B
2023-07-03,00:15,Cow_5,14,0,8,0,32.8,Cloudy,Field A
2023-07-03,00:15,Cow_6,12,11,0,0,32.8,Cloudy,Field A
2023-07-03,00:15,Cow_7,4,4,7,0,32.8,Cloudy,Field A
2023-07-03,00:15,Cow_8,12,7,0,0,32.8,Cloudy,Field B
2023-07-03,00:15,Cow_9,10,8,0,0,32.8,Cloudy,Field B
2023-07-03,00:15,Cow_10,12,7,0,0,32.8,Cloudy,Field B
2023-07-03,00:15,Cow_11,12,0,7,0,32.8,Cloudy,Field C
2023-07-03,00:15,Cow_12,0,0,0,15,32.8,Cloudy,Field B
2023-07-03,00:15,Cow_13,6,5,4,0,32.8,Cloudy,Field C
2023-07-03,00:15,Cow_14,5,8,2,0,32.8,Cloudy,Field A
2023-07-03,00:15,Cow_15,4,8,3,0,32.8,Cloudy,Field C
2023-07-03,00:15,Cow_16,0,10,8,0,32.8,Cloudy,Field A
2023-07-03,00:15,Cow_17,7,4,4,0,32.8,Cloudy,Field A
2023-07-03,00:15,Cow_18,12,0,6,0,32.8,Cloudy,Field C
2023-07-03,00:15,Cow_19,2,8,5,0,32.8,Cloudy,Field B
2023-07-03,00:15,Cow_20,13,0,3,0,32.8,Cloudy,Field C
2023-07-03,00:15,Cow_21,13,10,0,0,32.8,Cloudy,Field B
2023-07-03,00:15,Cow_22,5,7,3,0,32.8,Cloudy,Field B
2023-07-03,00:15,Cow_23,6,3,6,0,32.8,Cloudy,Field A
2023-07-03,00:15,Cow_24,11,1,3,0,32.8,Cloudy,Field B
2023-07-03,00:15,Cow_25,12,7,0,0,32.8,Cloudy,Field A
2023-07-03,00:15,Cow_26,5,6,4,0,32.8,Cloudy,Field B
2023-07-03,00:15,Cow_27,8,1,6,0,32.8,Cloudy,Field B
2023-07-03,00:15,Cow_28,12,8,0,0,32.8,Cloudy,Field A
2023-07-03,00:15,Cow_29,4,7,4,0,32.8,Cloudy,Field C
2023-07-03,00:15,Cow_30,14,0,3,0,32.8,Cloudy,Field A
2023-07-03,00:15,Cow_31,10,1,4,0,32.8,Cloudy,Field C
2023-07-03,00:15,Cow_32,1,10,4,0,32.8,Cloudy,Field A
2023-07-03,00:15,Cow_33,5,3,7,0,32.8,Cloudy,Field B
2023-07-03,00:15,Cow_34,14,10,0,0,32.8,Cloudy,Field B
2023-07-03,00:15,Cow_35,5,7,3,0,32.8,Cloudy,Field C
2023-07-03,00:15,Cow_36,7,2,6,0,32.8,Cloudy,Field C
2023-07-03,00:15,Cow_37,5,4,6,0,32.8,Cloudy,Field A
2023-07-03,00:15,Cow_38,4,3,8,0,32.8,Cloudy,Field A
2023-07-03,00:15,Cow_39,9,1,5,0,32.8,Cloudy,Field A
2023-07-03,00:15,Cow_40,7,10,0,0,32.8,Cloudy,Field C
2023-07-03,00:15,Cow_41,6,9,0,0,32.8,Cloudy,Field C
2023-07-03,00:15,Cow_42,6,4,5,0,32.8,Cloudy,Field A
2023-07-03,00:15,Cow_43,0,0,0,15,32.8,Cloudy,Field C
2023-07-03,00:15,Cow_44,5,2,8,0,32.8,Cloudy,Field A
2023-07-03,00:15,Cow_45,12,0,4,0,32.8,Cloudy,Field B
2023-07-03,00:15,Cow_46,11,0,5,0,32.8,Cloudy,Field A
2023-07-03,00:15,Cow_47,0,0,0,15,32.8,Cloudy,Field A
2023-07-03,00:15,Cow_48,0,8,8,0,32.8,Cloudy,Field A
2023-07-03,00:15,Cow_49,9,3,3,0,32.8,Cloudy,Field B
2023-07-03,00:30,Cow_1,0,0,0,15,33.9,Rainy,Field A
2023-07-03,00:30,Cow_2,7,5,3,0,33.9,Rainy,Field A
2023-07-03,00:30,Cow_3,15,3,0,0,33.9,Rainy,Field A
2023-07-03,00:30,Cow_4,9,3,3,0,33.9,Rainy,Field C
2023-07-03,00:30,Cow_5,12,9,0,0,33.9,Rainy,Field C
2023-07-03,00:30,Cow_6,0,6,10,0,33.9,Rainy,Field B
2023-07-03,00:30,Cow_7,8,0,10,0,33.9,Rainy,Field C
2023-07-03,00:30,Cow_8,7,3,5,0,33.9,Rainy,Field B
2023-07-03,00:30,Cow_9,5,4,6,0,33.9,Rainy,Field B
2023-07-03,00:30,Cow_10,0,10,7,0,33.9,Rainy,Field B
2023-07-03,00:30,Cow_11,0,0,0,15,33.9,Rainy,Field A
2023-07-03,00:30,Cow_12,2,10,3,0,33.9,Rainy,Field A
2023-07-03,00:30,Cow_13,7,5,3,0,33.9,Rainy,Field C
2023-07-03,00:30,Cow_14,9,4,2,0,33.9,Rainy,Field A
2023-07-03,00:30,Cow_15,6,3,6,0,33.9,Rainy,Field A
2023-07-03,00:30,Cow_16,14,0,8,0,33.9,Rainy,Field A
2023-07-03,00:30,Cow_17,13,0,8,0,33.9,Rainy,Field B
2023-07-03,00:30,Cow_18,0,6,10,0,33.9,Rainy,Field B
2023-07-03,00:30,Cow_19,0,0,0,15,33.9,Rainy,Field C
2023-07-03,00:30,Cow_20,2,7,6,0,33.9,Rainy,Field A
2023-07-03,00:30,Cow_21,9,6,0,0,33.9,Rainy,Field C
2023-07-03,00:30,Cow_22,12,0,5,0,33.9,Rainy,Field A
2023-07-03,00:30,Cow_23,8,2,5,0,33.9,Rainy,Field C
2023-07-03,00:30,Cow_24,14,0,5,0,33.9,Rainy,Field A
2023-07-03,00:30,Cow_25,6,5,4,0,33.9,Rainy,Field A
2023-07-03,00:30,Cow_26,1,7,7,0,33.9,Rainy,Field C
2023-07-03,00:30,Cow_27,1,8,6,0,33.9,Rainy,Field B
2023-07-03,00:30,Cow_28,0,11,7,0,33.9,Rainy,Field B
2023-07-03,00:30,Cow_29,7,4,4,0,33.9,Rainy,Field A
2023-07-03,00:30,Cow_30,8,6,1,0,33.9,Rainy,Field B
2023-07-03,00:30,Cow_31,0,7,8,0,33.9,Rainy,Field A
2023-07-03,00:30,Cow_32,8,9,0,0,33.9,Rainy,Field B
2023-07-03,00:30,Cow_33,8,7,0,0,33.9,Rainy,Field B
2023-07-03,00:30,Cow_34,4,5,6,0,33.9,Rainy,Field C
2023-07-03,00:30,Cow_35,0,0,0,15,33.9,Rainy,Field C
2023-07-03,00:30,Cow_36,12,0,7,0,33.9,Rainy,Field B
2023-07-03,00:30,Cow_37,5,2,8,0,33.9,Rainy,Field C
2023-07-03,00:30,Cow_38,12,0,3,0,33.9,Rainy,Field C
2023-07-03,00:30,Cow_39,6,5,4,0,33.9,Rainy,Field B
2023-07-03,00:30,Cow_40,13,7,0,0,33.9,Rainy,Field A
2023-07-03,00:30,Cow_41,14,0,8,0,33.9,Rainy,Field A
2023-07-03,00:30,Cow_42,7,1,7,0,33.9,Rainy,Field C
2023-07-03,00:30,Cow_43,4,9,2,0,33.9,Rainy,Field C
2023-07-03,00:30,Cow_44,6,3,6,0,33.9,Rainy,Field B
2023-07-03,00:30,Cow_45,0,0,0,15,33.9,Rainy,Field C
2023-07-03,00:30,Cow_46,3,5,7,0,33.9,Rainy,Field C
2023-07-03,00:30,Cow_47,7,3,5,0,33.9,Rainy,Field B
2023-07-03,00:30,Cow_48,13,9,0,0,33.9,Rainy,Field B
2023-07-03,00:30,Cow_49,0,0,0,15,33.9,Rainy,Field C
2023-07-03,00:45,Cow_1,9,1,5,0,29.1,Rainy,Field B
2023-07-03,00:45,Cow_2,8,3,4,0,29.1,Rainy,Field A
2023-07-03,00:45,Cow_3,14,0,5,0,29.1,Rainy,Field B
2023-07-03,00:45,Cow_4,8,1,6,0,29.1,Rainy,Field B
2023-07-03,00:45,Cow_5,8,1,6,0,29.1,Rainy,Field A
2023-07-03,00:45,Cow_6,0,10,8,0,29.1,Rainy,Field C
2023-07-03,00:45,Cow_7,7,11,0,0,29.1,Rainy,Field A
2023-07-03,00:45,Cow_8,6,4,5,0,29.1,Rainy,Field C
2023-07-03,00:45,Cow_9,6,3,6,0,29.1,Rainy,Field C
2023-07-03,00:45,Cow_10,5,7,3,0,29.1,Rainy,Field A
2023-07-03,00:45,Cow_11,14,4,0,0,29.1,Rainy,Field C
2023-07-03,00:45,Cow_12,12,0,7,0,29.1,Rainy,Field B
2023-07-03,00:45,Cow_13,13,0,9,0,29.1,Rainy,Field A
2023-07-03,00:45,Cow_14,10,0,10,0,29.1,Rainy,Field B
2023-07-03,00:45,Cow_15,1,9,5,0,29.1,Rainy,Field A
2023-07-03,00:45,Cow_16,0,0,0,15,29.1,Rainy,Field A
2023-07-03,00:45,Cow_17,0,0,0,15,29.1,Rainy,Field C
2023-07-03,00:45,Cow_18,3,7,5,0,29.1,Rainy,Field A
2023-07-03,00:45,Cow_19,7,4,4,0,29.1,Rainy,Field A
2023-07-03,00:45,Cow_20,0,0,0,15,29.1,Rainy,Field A
2023-07-03,00:45,Cow_21,12,10,0,0,29.1,Rainy,Field C
2023-07-03,00:45,Cow_22,7,4,4,0,29.1,Rainy,Field A
2023-07-03,00:45,Cow_23,4,6,5,0,29.1,Rainy,Field B
2023-07-03,00:45,Cow_24,7,5,3,0,29.1,Rainy,Field B
2023-07-03,00:45,Cow_25,9,3,3,0,29.1,Rainy,Field C
2023-07-03,00:45,Cow_26,3,7,5,0,29.1,Rainy,Field A
2023-07-03,00:45,Cow_27,11,0,8,0,29.1,Rainy,Field C
2023-07-03,00:45,Cow_28,14,0,8,0,29.1,Rainy,Field B
2023-07-03,00:45,Cow_29,0,0,0,15,29.1,Rainy,Field B
2023-07-03,00:45,Cow_30,9,5,1,0,29.1,Rainy,Field B
2023-07-03,00:45,Cow_31,11,10,0,0,29.1,Rainy,Field C
2023-07-03,00:45,Cow_32,14,8,0,0,29.1,Rainy,Field B
2023-07-03,00:45,Cow_33,1,8,6,0,29.1,Rainy,Field C
2023-07-03,00:45,Cow_34,0,10,6,0,29.1,Rainy,Field A
2023-07-03,00:45,Cow_35,2,6,7,0,29.1,Rainy,Field A
2023-07-03,00:45,Cow_36,14,4,0,0,29.1,Rainy,Field B
2023-07-03,00:45,Cow_37,6,4,5,0,29.1,Rainy,Field B
2023-07-03,00:45,Cow_38,13,9,0,0,29.1,Rainy,Field B
2023-07-03,00:45,Cow_39,12,0,7,0,29.1,Rainy,Field C
2023-07-03,00:45,Cow_40,8,3,4,0,29.1,Rainy,Field C
2023-07-03,00:45,Cow_41,0,0,0,15,29.1,Rainy,Field B
2023-07-03,00:45,Cow_42,13,0,4,0,29.1,Rainy,Field B
2023-07-03,00:45,Cow_43,0,0,0,15,29.1,Rainy,Field B
2023-07-03,00:45,Cow_44,9,2,4,0,29.1,Rainy,Field B
2023-07-03,00:45,Cow_45,14,5,0,0,29.1,Rainy,Field A
2023-07-03,00:45,Cow_46,14,0,6,0,29.1,Rainy,Field B
2023-07-03,00:45,Cow_47,4,9,2,0,29.1,Rainy,Field C
2023-07-03,00:45,Cow_48,11,7,0,0,29.1,Rainy,Field B
2023-07-03,00:45,Cow_49,1,6,8,0,29.1,Rainy,Field C
2023-07-03,01:00,Cow_1,0,10,5,0,32.3,Clear,Field C
2023-07-03,01:00,Cow_2,0,10,7,0,32.3,Clear,Field C
2023-07-03,01:00,Cow_3,15,5,0,0,32.3,Clear,Field C
2023-07-03,01:00,Cow_4,6,4,5,0,32.3,Clear,Field A
2023-07-03,01:00,Cow_5,6,4,5,0,32.3,Clear,Field B
2023-07-03,01:00,Cow_6,13,9,0,0,32.3,Clear,Field C
2023-07-03,01:00,Cow_7,0,0,0,15,32.3,Clear,Field A
2023-07-03,01:00,Cow_8,10,0,6,0,32.3,Clear,Field C
2023-07-03,01:00,Cow_9,6,4,5,0,32.3,Clear,Field A
2023-07-03,01:00,Cow_10,1,6,8,0,32.3,Clear,Field C
2023-07-03,01:00,Cow_11,13,0,4,0,32.3,Clear,Field C
2023-07-03,01:00,Cow_12,11,0,7,0,32.3,Clear,Field A
2023-07-03,01:00,Cow_13,1,12,2,0,32.3,Clear,Field B
2023-07-03,01:00,Cow_14,8,6,1,0,32.3,Clear,Field A
2023-07-03,01:00,Cow_15,14,6,0,0,32.3,Clear,Field C
2023-07-03,01:00,Cow_16,6,6,3,0,32.3,Clear,Field C
2023-07-03,01:00,Cow_17,8,4,3,0,32.3,Clear,Field C
2023-07-03,01:00,Cow_18,0,11,10,0,32.3,Clear,Field B
2023-07-03,01:00,Cow_19,10,8,0,0,32.3,Clear,Field A
2023-07-03,01:00,Cow_20,9,4,2,0,32.3,Clear,Field B
2023-07-03,01:00,Cow_21,8,2,5,0,32.3,Clear,Field C
2023-07-03,01:00,Cow_22,0,0,0,15,32.3,Clear,Field C
2023-07-03,01:00,Cow_23,8,0,7,0,32.3,Clear,Field B
2023-07-03,01:00,Cow_24,3,4,8,0,32.3,Clear,Field C
2023-07-03,01:00,Cow_25,9,1,5,0,32.3,Clear,Field A
2023-07-03,01:00,Cow_26,5,4,6,0,32.3,Clear,Field B
2023-07-03,01:00,Cow_27,5,8,2,0,32.3,Clear,Field C
2023-07-03,01:00,Cow_28,14,0,9,0,32.3,Clear,Field A
2023-07-03,01:00,Cow_29,12,5,0,0,32.3,Clear,Field A
2023-07-03,01:00,Cow_30,11,0,6,0,32.3,Clear,Field C
2023-07-03,01:00,Cow_31,0,10,5,0,32.3,Clear,Field B
2023-07-03,01:00,Cow_32,0,9,6,0,32.3,Clear,Field A
2023-07-03,01:00,Cow_33,14,0,7,0,32.3,Clear,Field C
2023-07-03,01:00,Cow_34,0,9,6,0,32.3,Clear,Field C
2023-07-03,01:00,Cow_35,7,8,0,0,32.3,Clear,Field B
2023-07-03,01:00,Cow_36,7,4,4,0,32.3,Clear,Field A
2023-07-03,01:00,Cow_37,7,4,4,0,32.3,Clear,Field B
2023-07-03,01:00,Cow_38,13,0,8,0,32.3,Clear,Field A
2023-07-03,01:00,Cow_39,10,0,8,0,32.3,Clear,Field C
2023-07-03,01:00,Cow_40,9,0,7,0,32.3,Clear,Field C
2023-07-03,01:00,Cow_41,0,0,0,15,32.3,Clear,Field B
2023-07-03,01:00,Cow_42,2,10,3,0,32.3,Clear,Field B
2023-07-03,01:00,Cow_43,11,12,0,0,32.3,Clear,Field A
2023-07-03,01:00,Cow_44,6,4,5,0,32.3,Clear,Field C
2023-07-03,01:00,Cow_45,4,4,7,0,32.3,Clear,Field C
2023-07-03,01:00,Cow_46,10,0,8,0,32.3,Clear,Field C
2023-07-03,01:00,Cow_47,13,0,7,0,32.3,Clear,Field C
2023-07-03,01:00,Cow_48,2,5,8,0,32.3,Clear,Field B
2023-07-03,01:00,Cow_49,5,6,4,0,32.3,Clear,Field A
2023-07-03,01:15,Cow_1,6,2,7,0,35.7,Clear,Field B
2023-07-03,01:15,Cow_2,3,4,8,0,35.7,Clear,Field C
2023-07-03,01:15,Cow_3,6,9,0,0,35.7,Clear,Field B
2023-07-03,01:15,Cow_4,13,8,0,0,35.7,Clear,Field C
2023-07-03,01:15,Cow_5,9,0,8,0,35.7,Clear,Field A
2023-07-03,01:15,Cow_6,0,9,7,0,35.7,Clear,Field B
2023-07-03,01:15,Cow_7,10,0,6,0,35.7,Clear,Field C
2023-07-03,01:15,Cow_8,2,6,7,0,35.7,Clear,Field A
2023-07-03,01:15,Cow_9,9,7,0,0,35.7,Clear,Field A
2023-07-03,01:15,Cow_10,14,3,0,0,35.7,Clear,Field C
2023-07-03,01:15,Cow_11,1,8,6,0,35.7,Clear,Field A
2023-07-03,01:15,Cow_12,3,4,8,0,35.7,Clear,Field A
2023-07-03,01:15,Cow_13,0,0,0,15,35.7,Clear,Field A
2023-07-03,01:15,Cow_14,0,0,0,15,35.7,Clear,Field A
2023-07-03,01:15,Cow_15,4,6,5,0,35.7,Clear,Field B
2023-07-03,01:15,Cow_16,8,4,3,0,35.7,Clear,Field A
2023-07-03,01:15,Cow_17,6,1,8,0,35.7,Clear,Field A
2023-07-03,01:15,Cow_18,9,0,9,0,35.7,Clear,Field B
2023-07-03,01:15,Cow_19,10,8,0,0,35.7,Clear,Field A
2023-07-03,01:15,Cow_20,0,8,8,0,35.7,Clear,Field A
2023-07-03,01:15,Cow_21,6,3,6,0,35.7,Clear,Field B
2023-07-03,01:15,Cow_22,0,9,8,0,35.7,Clear,Field A
2023-07-03,01:15,Cow_23,9,2,4,0,35.7,Clear,Field B
2023-07-03,01:15,Cow_24,9,5,1,0,35.7,Clear,Field C
2023-07-03,01:15,Cow_25,6,5,4,0,35.7,Clear,Field B
2023-07-03,01:15,Cow_26,5,7,3,0,35.7,Clear,Field C
2023-07-03,01:15,Cow_27,7,4,4,0,35.7,Clear,Field A
2023-07-03,01:15,Cow_28,5,7,3,0,35.7,Clear,Field C
2023-07-03,01:15,Cow_29,8,4,3,0,35.7,Clear,Field A
2023-07-03,01:15,Cow_30,1,6,8,0,35.7,Clear,Field B
2023-07-03,01:15,Cow_31,1,10,4,0,35.7,Clear,Field B
2023-07-03,01:15,Cow_32,7,4,4,0,35.7,Clear,Field C
2023-07-03,01:15,Cow_33,2,7,6,0,35.7,Clear,Field C
2023-07-03,01:15,Cow_34,6,1,8,0,35.7,Clear,Field A
2023-07-03,01:15,Cow_35,1,8,6,0,35.7,Clear,Field A
2023-07-03,01:15,Cow_36,1,9,5,0,35.7,Clear,Field A
2023-07-03,01:15,Cow_37,3,9,3,0,35.7,Clear,Field B
2023-07-03,01:15,Cow_38,7,10,0,0,35.7,Clear,Field C
2023-07-03,01:15,Cow_39,2,10,3,0,35.7,Clear,Field B
2023-07-03,01:15,Cow_40,2,11,2,0,35.7,Clear,Field C
2023-07-03,01:15,Cow_41,0,10,5,0,35.7,Clear,Field B
2023-07-03,01:15,Cow_42,14,7,0,0,35.7,Clear,Field A
2023-07-03,01:15,Cow_43,8,5,2,0,35.7,Clear,Field B
2023-07-03,01:15,Cow_44,0,10,7,0,35.7,Clear,Field A
2023-07-03,01:15,Cow_45,4,3,8,0,35.7,Clear,Field B
2023-07-03,01:15,Cow_46,7,6,2,0,35.7,Clear,Field C
2023-07-03,01:15,Cow_47,8,0,9,0,35.7,Clear,Field C
2023-07-03,01:15,Cow_48,5,8,2,0,35.7,Clear,Field A
2023-07-03,01:15,Cow_49,10,0,8,0,35.7,Clear,Field C
2023-07-03,01:30,Cow_1,7,7,1,0,26.5,Clear,Field A
2023-07-03,01:30,Cow_2,0,8,8,0,26.5,Clear,Field B
2023-07-03,01:30,Cow_3,8,11,0,0,26.5,Clear,Field B
2023-07-03,01:30,Cow_4,0,10,8,0,26.5,Clear,Field C
2023-07-03,01:30,Cow_5,6,2,7,0,26.5,Clear,Field B
2023-07-03,01:30,Cow_6,0,0,0,15,26.5,Clear,Field A
2023-07-03,01:30,Cow_7,6,6,3,0,26.5,Clear,Field C
2023-07-03,01:30,Cow_8,1,7,7,0,26.5,Clear,Field B
2023-07-03,01:30,Cow_9,0,0,0,15,26.5,Clear,Field B
2023-07-03,01:30,Cow_10,2,10,3,0,26.5,Clear,Field C
2023-07-03,01:30,Cow_11,9,4,2,0,26.5,Clear,Field C
2023-07-03,01:30,Cow_12,11,1,3,0,26.5,Clear,Field B
2023-07-03,01:30,Cow_13,10,6,0,0,26.5,Clear,Field A
2023-07-03,01:30,Cow_14,15,0,5,0,26.5,Clear,Field C
2023-07-03,01:30,Cow_15,1,9,5,0,26.5,Clear,Field A
2023-07-03,01:30,Cow_16,8,9,0,0,26.5,Clear,Field B
2023-07-03,01:30,Cow_17,10,10,0,0,26.5,Clear,Field A
2023-07-03,01:30,Cow_18,0,11,10,0,26.5,Clear,Field C
2023-07-03,01:30,Cow_19,7,5,3,0,26.5,Clear,Field B
2023-07-03,01:30,Cow_20,10,9,0,0,26.5,Clear,Field A
2023-07-03,01:30,Cow_21,3,9,3,0,26.5,Clear,Field B
2023-07-03,01:30,Cow_22,13,0,4,0,26.5,Clear,Field C
2023-07-03,01:30,Cow_23,10,10,0,0,26.5,Clear,Field A
2023-07-03,01:30,Cow_24,3,9,3,0,26.5,Clear,Field C
2023-07-03,01:30,Cow_25,4,6,5,0,26.5,Clear,Field A
2023-07-03,01:30,Cow_26,13,10,0,0,26.5,Clear,Field A
2023-07-03,01:30,Cow_27,6,6,3,0,26.5,Clear,Field B
2023-07-03,01:30,Cow_28,0,0,0,15,26.5,Clear,Field C
2023-07-03,01:30,Cow_29,6,5,4,0,26.5,Clear,Field A
2023-07-03,01:30,Cow_30,14,6,0,0,26.5,Clear,Field B
2023-07-03,01:30,Cow_31,10,0,7,0,26.5,Clear,Field A
2023-07-03,01:30,Cow_32,10,0,8,0,26.5,Clear,Field A
2023-07-03,01:30,Cow_33,5,5,5,0,26.5,Clear,Field B
2023-07-03,01:30,Cow_34,5,5,5,0,26.5,Clear,Field C
2023-07-03,01:30,Cow_35,10,2,3,0,26.5,Clear,Field A
2023-07-03,01:30,Cow_36,1,7,7,0,26.5,Clear,Field C
2023-07-03,01:30,Cow_37,9,3,3,0,26.5,Clear,Field C
2023-07-03,01:30,Cow_38,1,9,5,0,26.5,Clear,Field B
2023-07-03,01:30,Cow_39,0,0,0,15,26.5,Clear,Field C
2023-07-03,01:30,Cow_40,5,8,2,0,26.5,Clear,Field A
2023-07-03,01:30,Cow_41,9,3,3,0,26.5,Clear,Field B
2023-07-03,01:30,Cow_42,12,0,5,0,26.5,Clear,Field B
2023-07-03,01:30,Cow_43,0,12,8,0,26.5,Clear,Field A
2023-07-03,01:30,Cow_44,11,4,0,0,26.5,Clear,Field A
2023-07-03,01:30,Cow_45,12,0,8,0,26.5,Clear,Field C
2023-07-03,01:30,Cow_46,14,0,6,0,26.5,Clear,Field B
2023-07-03,01:30,Cow_47,6,5,4,0,26.5,Clear,Field C
2023-07-03,01:30,Cow_48,13,0,7,0,26.5,Clear,Field B
2023-07-03,01:30,Cow_49,8,3,4,0,26.5,Clear,Field A
2023-07-03,01:45,Cow_1,5,3,7,0,26.4,Clear,Field C
2023-07-03,01:45,Cow_2,0,9,8,0,26.4,Clear,Field C
2023-07-03,01:45,Cow_3,14,9,0,0,26.4,Clear,Field B
2023-07-03,01:45,Cow_4,7,3,5,0,26.4,Clear,Field A
2023-07-03,01:45,Cow_5,0,10,5,0,26.4,Clear,Field A
2023-07-03,01:45,Cow_6,0,12,8,0,26.4,Clear,Field B
2023-07-03,01:45,Cow_7,5,6,4,0,26.4,Clear,Field C
2023-07-03,01:45,Cow_8,6,8,1,0,26.4,Clear,Field A
2023-07-03,01:45,Cow_9,2,6,7,0,26.4,Clear,Field C
2023-07-03,01:45,Cow_10,12,0,5,0,26.4,Clear,Field C
2023-07-03,01:45,Cow_11,7,7,1,0,26.4,Clear,Field A
2023-07-03,01:45,Cow_12,13,7,0,0,26.4,Clear,Field A
2023-07-03,01:45,Cow_13,7,3,5,0,26.4,Clear,Field B
2023-07-03,01:45,Cow_14,4,8,3,0,26.4,Clear,Field A
2023-07-03,01:45,Cow_15,2,5,8,0,26.4,Clear,Field A
2023-07-03,01:45,Cow_16,1,7,7,0,26.4,Clear,Field B
2023-07-03,01:45,Cow_17,8,3,4,0,26.4,Clear,Field A
2023-07-03,01:45,Cow_18,6,7,2,0,26.4,Clear,Field A
2023-07-03,01:45,Cow_19,14,5,0,0,26.4,Clear,Field C
2023-07-03,01:45,Cow_20,6,5,4,0,26.4,Clear,Field B
2023-07-03,01:45,Cow_21,2,8,5,0,26.4,Clear,Field A
2023-07-03,01:45,Cow_22,10,0,5,0,26.4,Clear,Field A
2023-07-03,01:45,Cow_23,9,0,7,0,26.4,Clear,Field C
2023-07-03,01:45,Cow_24,0,0,0,15,26.4,Clear,Field C
2023-07-03,01:45,Cow_25,12,3,0,0,26.4,Clear,Field B
2023-07-03,01:45,Cow_26,0,0,0,15,26.4,Clear,Field A
